"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,"field_hebrew_name_value","field_hebrew_name_format"
"node","person",0,1880,1880,"und",0,"שמואל ב\"כה נפתלי הירץ (הזעצר הב'... מיעסניץ. ולעת עתה פה ק\"ק ברלין.)",NULL
"node","person",0,1881,1881,"und",0,"שמואל בו פ\"ום ר\"ר אשרי",NULL
"node","person",0,1882,1882,"und",0,"שמואל בן הרב הגאון בענדיט",NULL
"node","person",0,1883,1883,"und",0,"שמואל בן הרב ט' יצחק",NULL
"node","person",0,1884,1884,"und",0,"שמואל בן שלמה חלפן",NULL
"node","person",0,1885,1885,"und",0,"שמואל בפרוישטאט",NULL
"node","person",0,1886,1886,"und",0,"שמואל בר\"א",NULL
"node","person",0,1887,1887,"und",0,"שמואל בר\"א",NULL
"node","person",0,1888,1888,"und",0,"שמואל בר\"י",NULL
"node","person",0,1889,1889,"und",0,"שמואל בר\"ש סג\"ל",NULL
"node","person",0,1890,1890,"und",0,"שמואל ברוך בינאוינטי",NULL
"node","person",0,1891,1891,"und",0,"שמואל ברסלא",NULL
"node","person",0,1892,1892,"und",0,"שמואל ברסלא",NULL
"node","person",0,1893,1893,"und",0,"שמואל העלפט",NULL
"node","person",0,1894,1894,"und",0,"שמואל וואלף",NULL
"node","person",0,1895,1895,"und",0,"שמואל ווארבורג",NULL
"node","person",0,1896,1896,"und",0,"שמואל ווערטהיים",NULL
"node","person",0,1897,1897,"und",0,"שמואל זנוויל",NULL
"node","person",0,1898,1898,"und",0,"שמואל זנוויל",NULL
"node","person",0,1899,1899,"und",0,"שמואל זנוויל בראנדיבורג (רב ודיין [הסכמת רבני יושבי על מדין])",NULL
"node","person",0,1900,1900,"und",0,"שמואל כ\"ץ",NULL
"node","person",0,1901,1901,"und",0,"שמואל כהרר נפתלי הירץ",NULL
"node","person",0,1902,1902,"und",0,"שמואל לאנדא",NULL
"node","person",0,1903,1903,"und",0,"שמואל לוי",NULL
"node","person",0,1904,1904,"und",0,"שמואל לוי בר\"שח",NULL
"node","person",0,1905,1905,"und",0,"שמואל לוי פרענקל",NULL
"node","person",0,1906,1906,"und",0,"שמואל ניקלסוברג",NULL
"node","person",0,1907,1907,"und",0,"שמואל סג\"ל לנדא",NULL
"node","person",0,1908,1908,"und",0,"שמואל סטנאב",NULL
"node","person",0,1909,1909,"und",0,"שמואל סמטור",NULL
"node","person",0,1910,1910,"und",0,"שמואל פ\"ד",NULL
"node","person",0,1911,1911,"und",0,"שמואל פ\"ל",NULL
"node","person",0,1912,1912,"und",0,"שמואל פאלאק",NULL
"node","person",0,1913,1913,"und",0,"שמואל פרנס דד\"א",NULL
"node","person",0,1914,1914,"und",0,"שמואל צבי בן קלונימוס קלמן",NULL
"node","person",0,1915,1915,"und",0,"שמואל קיניגסשפירר",NULL
"node","person",0,1916,1916,"und",0,"שמואל רארמיטצער",NULL
"node","person",0,1917,1917,"und",0,"שמואל שמעלקא ליב",NULL
"node","person",0,1918,1918,"und",0,"שמואל שמעלקא ליב",NULL
"node","person",0,1919,1919,"und",0,"שמחה לינטל",NULL
"node","person",0,1920,1920,"und",0,"שמחה קלימני",NULL
"node","person",0,1921,1921,"und",0,"שמחה שינאף",NULL
"node","person",0,1922,1922,"und",0,"שמעון ב\"ר שלמה הנאבר",NULL
"node","person",0,1923,1923,"und",0,"שמעון בן גדליה",NULL
"node","person",0,1924,1924,"und",0,"שמעון בר\"ט בש\"ל",NULL
"node","person",0,1925,1925,"und",0,"שמעון ברוינשווייג",NULL
"node","person",0,1926,1926,"und",0,"שמעון ג\"ה (בחורי חמד)",NULL
"node","person",0,1927,1927,"und",0,"שמעון דוב גוטענטאג",NULL
"node","person",0,1928,1928,"und",0,"שמעון יעקב פעסילש",NULL
"node","person",0,1929,1929,"und",0,"שמעון מערגנטהיים",NULL
"node","person",0,1930,1930,"und",0,"שמעון פ\"ל",NULL
"node","person",0,1931,1931,"und",0,"שמעון פ\"ל בק\"ב",NULL
"node","person",0,1933,1933,"und",0,"שמעון פיורדא",NULL
"node","person",0,1934,1934,"und",0,"שמעון פיורדא קנעלקי (בחורי חמד)",NULL
"node","person",0,1935,1935,"und",0,"שמעון פייט",NULL
"node","person",0,1936,1936,"und",0,"שמעון פייט",NULL
"node","person",0,1937,1937,"und",0,"שמעון קרעמזיר",NULL
"node","person",0,1938,1938,"und",0,"שמעון רוק מפ\"ב",NULL
"node","person",0,1939,1939,"und",0,"שמעי' בעער העללער",NULL
"node","person",0,1940,1940,"und",0,"שמעי' לאנצבורג",NULL
"node","person",0,1941,1941,"und",0,"שמעי' קראקויר",NULL
"node","person",0,1942,1942,"und",0,"שמעלקא ליב",NULL
"node","person",0,1943,1943,"und",0,"שמשון",NULL
"node","person",0,1944,1944,"und",0,"שמשון בה\"ב",NULL
"node","person",0,1945,1945,"und",0,"שמשון מחאליוב",NULL
"node","person",0,1946,1946,"und",0,"שניאור בר\"ם שפירא",NULL
